,기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,총 상주인구 수,상권_코드_명,아파트_단지_수,아파트_평균_면적,아파트_평균_시가
31449,2015,1,D,발달상권,1001026,246.0,구로디지털단지역,4.0,90.0,343479167.0
31450,2015,1,D,발달상권,1001025,2599.0,서울 관악구 서울대입구역_1,27.0,54.0,154038239.0
31451,2015,1,D,발달상권,1001024,773.0,관악구 사당역_1,13.0,60.0,209787844.0
31452,2015,1,D,발달상권,1001023,771.0,가산디지털단지역_2,1.0,46.0,70500000.0
31453,2015,1,D,발달상권,1001022,573.0,관악구 사당역_2,2.0,43.0,131488636.0
31454,2015,1,D,발달상권,1001021,437.0,NaN,NaN,NaN,NaN
31455,2015,1,D,발달상권,1001019,58.0,포이사거리_1,1.0,29.0,94937500.0
31456,2015,1,D,발달상권,1001018,2843.0,포이사거리_2,23.0,57.0,219522341.0
31457,2015,1,D,발달상권,1001017,615.0,관악구 사당역_3,2.0,70.0,211250000.0
31458,2015,1,D,발달상권,1001016,1936.0,서울 관악구 대학동_1,3.0,63.0,104027778.0
31459,2015,1,D,발달상권,1001015,771.0,서울 금천구 독산1동_1,5.0,43.0,76820000.0
31460,2015,1,D,발달상권,1001014,145.0,NaN,NaN,NaN,NaN
31461,2015,1,D,발달상권,1001013,116.0,양재 화물트럭터미널앞_2,5.0,84.0,237922917.0
31462,2015,1,D,발달상권,1001012,27.0,NaN,NaN,NaN,NaN
31463,2015,1,D,발달상권,1001011,894.0,서울 금천구 시흥1동_4,9.0,56.0,113491281.0
31464,2015,1,A,골목상권,1001010,2561.0,풍성로37가길,33.0,50.0,116880865.0
31465,2015,1,A,골목상권,1001009,3733.0,천호옛길,38.0,52.0,128228134.0
31466,2015,1,A,골목상권,1001008,2112.0,천호옛14길,16.0,54.0,142582024.0
31467,2015,1,A,골목상권,1001007,3715.0,천호대로219길,34.0,50.0,133770775.0
31468,2015,1,A,골목상권,1001006,4244.0,천호대로197길,22.0,59.0,139032226.0
31469,2015,1,A,골목상권,1001005,3340.0,천호대로187길,43.0,56.0,123358623.0
31470,2015,1,A,골목상권,1001004,3322.0,천호대로170길,61.0,54.0,142226620.0
31471,2015,1,A,골목상권,1001003,1965.0,천호대로162길,10.0,60.0,185314338.0
31472,2015,1,A,골목상권,1001002,4290.0,천중로51길,47.0,62.0,135489186.0
31473,2015,1,A,골목상권,1001001,5692.0,천중로39길,90.0,57.0,123147185.0
31474,2015,1,A,골목상권,1001000,2310.0,진황도로47길,34.0,49.0,108971744.0
31475,2015,1,A,골목상권,1000999,7906.0,진황도로27길,25.0,55.0,151853078.0
31476,2015,1,A,골목상권,1000998,2654.0,올림픽로98길,39.0,52.0,121107621.0
31477,2015,1,A,골목상권,1000997,2793.0,올림픽로80길,6.0,56.0,198335556.0
31478,2015,1,A,골목상권,1000996,1437.0,올림픽로78길,12.0,67.0,230223568.0
31479,2015,1,A,골목상권,1000995,3069.0,올림픽로77길,40.0,55.0,198111176.0
31480,2015,1,A,골목상권,1000994,3525.0,올림픽로71길,16.0,54.0,151843892.0
31481,2015,1,A,골목상권,1000993,1454.0,올림픽로48길,32.0,61.0,155721785.0
31482,2015,1,A,골목상권,1000992,3209.0,양재대로96길,25.0,60.0,145134336.0
31483,2015,1,A,골목상권,1000991,3886.0,양재대로95길,60.0,53.0,130284158.0
31484,2015,1,A,골목상권,1000990,3809.0,양재대로91길,44.0,55.0,128489864.0
31485,2015,1,A,골목상권,1000989,5256.0,양재대로133길,72.0,56.0,120092639.0
31486,2015,1,A,골목상권,1000988,5734.0,양재대로124길,52.0,55.0,120851154.0
31487,2015,1,A,골목상권,1000987,1833.0,양재대로116길,22.0,48.0,98318729.0
31488,2015,1,A,골목상권,1000986,4936.0,양재대로101길,113.0,50.0,130909346.0
31489,2015,1,A,골목상권,1000985,6838.0,암사길,108.0,51.0,118864902.0
31490,2015,1,A,골목상권,1000984,3430.0,성안로3길,82.0,61.0,145711728.0
31491,2015,1,A,골목상권,1000983,3369.0,성내로5길,33.0,61.0,186665358.0
31492,2015,1,A,골목상권,1000982,2175.0,상일로5길,14.0,45.0,121458333.0
31493,2015,1,A,골목상권,1000981,2127.0,상암로5길,24.0,50.0,132830489.0
31494,2015,1,A,골목상권,1000980,3710.0,상암로51길,33.0,55.0,127225908.0
31495,2015,1,A,골목상권,1000979,4455.0,상암로4길,55.0,49.0,132416159.0
31496,2015,1,A,골목상권,1000978,2819.0,상암로14길,47.0,52.0,127869762.0
31497,2015,1,A,골목상권,1000977,2333.0,명일로13길,25.0,55.0,112933220.0
31498,2015,1,A,골목상권,1000976,605.0,동남로85길,30.0,49.0,173686640.0
31499,2015,1,A,골목상권,1000975,2114.0,동남로82길,5.0,45.0,177752381.0
31500,2015,1,A,골목상권,1000974,3141.0,동남로65길,15.0,52.0,139799206.0
31501,2015,1,A,골목상권,1000973,4878.0,구천면로42길,34.0,54.0,125662714.0
31502,2015,1,A,골목상권,1000972,4917.0,구천면로41길,59.0,56.0,123753322.0
31503,2015,1,A,골목상권,1000971,3257.0,구천면로36길,29.0,55.0,155128685.0
31504,2015,1,A,골목상권,1000970,580.0,고덕로61길,4.0,54.0,179666667.0
31505,2015,1,A,골목상권,1000969,1746.0,고덕로25길,25.0,56.0,141276989.0
31506,2015,1,A,골목상권,1000968,2087.0,고덕로10길,36.0,53.0,125485590.0
31507,2015,1,A,골목상권,1000967,3073.0,강동대로53길,51.0,64.0,155497066.0
31508,2015,1,A,골목상권,1000966,1432.0,풍성로25길,11.0,61.0,134924675.0
31509,2015,1,A,골목상권,1000965,2927.0,오금로46길,51.0,63.0,179313796.0
31510,2015,1,A,골목상권,1000964,3281.0,오금로36길,64.0,57.0,159890106.0
31511,2015,1,A,골목상권,1000963,3753.0,오금로11길,149.0,51.0,159478535.0
31512,2015,1,A,골목상권,1000962,2109.0,양재대로72길,20.0,69.0,191390499.0
31513,2015,1,A,골목상권,1000961,1574.0,양재대로71길,24.0,75.0,237128401.0
31514,2015,1,A,골목상권,1000960,3327.0,양재대로64길,40.0,61.0,176265814.0
31515,2015,1,A,골목상권,1000959,1843.0,양재대로62길,17.0,61.0,180965300.0
31516,2015,1,A,골목상권,1000958,3210.0,송파대로30길,13.0,53.0,175314804.0
31517,2015,1,A,골목상권,1000957,3977.0,송이로36길,72.0,56.0,174047647.0
31518,2015,1,A,골목상권,1000956,5966.0,송이로32길,117.0,49.0,154318164.0
31519,2015,1,A,골목상권,1000955,6128.0,송이로23길,120.0,51.0,156222837.0
31520,2015,1,A,골목상권,1000954,6832.0,삼전로13길,163.0,46.0,157072732.0
31521,2015,1,A,골목상권,1000953,6024.0,백제고분로50길,254.0,56.0,177347233.0
31522,2015,1,A,골목상권,1000952,3523.0,백제고분로46길,83.0,49.0,149800099.0
31523,2015,1,A,골목상권,1000951,5030.0,백제고분로45길,127.0,50.0,162554545.0
31524,2015,1,A,골목상권,1000950,4544.0,백제고분로42길,127.0,46.0,145324805.0
31525,2015,1,A,골목상권,1000949,3552.0,백제고분로39길,109.0,50.0,162715362.0
31526,2015,1,A,골목상권,1000948,7641.0,백제고분로34길,237.0,51.0,153073152.0
31527,2015,1,A,골목상권,1000947,6265.0,백제고분로33길,199.0,47.0,141787267.0
31528,2015,1,A,골목상권,1000946,6091.0,백제고분로32길,213.0,51.0,147225449.0
31529,2015,1,A,골목상권,1000945,6841.0,백제고분로31길,204.0,47.0,136701440.0
31530,2015,1,A,골목상권,1000944,6681.0,백제고분로22길,227.0,49.0,144536389.0
31531,2015,1,A,골목상권,1000943,2855.0,백제고분로21길,65.0,46.0,137338408.0
31532,2015,1,A,골목상권,1000942,3299.0,마천로51길,42.0,52.0,180426979.0
31533,2015,1,A,골목상권,1000941,3741.0,동남로20길,48.0,56.0,162153373.0
31534,2015,1,A,골목상권,1000940,1634.0,거마로20길,31.0,50.0,162882184.0
31535,2015,1,A,골목상권,1000939,1985.0,학동로77길,11.0,79.0,384291760.0
31536,2015,1,A,골목상권,1000938,1544.0,학동로6길,33.0,50.0,154264563.0
31537,2015,1,A,골목상권,1000937,389.0,NaN,NaN,NaN,NaN
31538,2015,1,A,골목상권,1000936,1479.0,학동로38길,27.0,58.0,192432420.0
31539,2015,1,A,골목상권,1000935,1030.0,테헤란로81길,6.0,50.0,157935185.0
31540,2015,1,A,골목상권,1000934,2973.0,일원로9길,39.0,65.0,230938208.0
31541,2015,1,A,골목상권,1000933,2296.0,일원로3길,32.0,59.0,244394626.0
31542,2015,1,A,골목상권,1000932,1812.0,영동대로65길,72.0,72.0,340900652.0
31543,2015,1,A,골목상권,1000931,2456.0,영동대로112길,39.0,83.0,466139537.0
31544,2015,1,A,골목상권,1000930,4780.0,언주로81길,65.0,62.0,208476704.0
31545,2015,1,A,골목상권,1000929,1189.0,압구정로2길,16.0,62.0,216077185.0
31546,2015,1,A,골목상권,1000928,1549.0,선릉로18길,52.0,59.0,220733356.0
31547,2015,1,A,골목상권,1000927,3216.0,선릉로146길,29.0,58.0,211234624.0
31548,2015,1,A,골목상권,1000926,1438.0,선릉로133길,32.0,58.0,197004366.0
31549,2015,1,A,골목상권,1000925,2135.0,선릉로132길,23.0,69.0,315011092.0
31550,2015,1,A,골목상권,1000924,959.0,선릉로121길,18.0,83.0,310054242.0
31551,2015,1,A,골목상권,1000923,2425.0,삼성로75길,47.0,60.0,234659804.0
31552,2015,1,A,골목상권,1000922,2911.0,삼성로69길,82.0,52.0,181215116.0
31553,2015,1,A,골목상권,1000921,2472.0,삼성로64길,28.0,67.0,366926862.0
31554,2015,1,A,골목상권,1000920,4014.0,삼성로63길,93.0,53.0,183683024.0
31555,2015,1,A,골목상권,1000919,1831.0,삼성로57길,9.0,91.0,481422619.0
31556,2015,1,A,골목상권,1000918,1574.0,삼성로147길,27.0,69.0,277494982.0
31557,2015,1,A,골목상권,1000917,2239.0,삼성로115길,62.0,58.0,174225126.0
31558,2015,1,A,골목상권,1000916,1553.0,봉은사로68길,47.0,46.0,135816025.0
31559,2015,1,A,골목상권,1000915,389.0,봉은사로57길,17.0,89.0,280942479.0
31560,2015,1,A,골목상권,1000914,2394.0,봉은사로43길,63.0,79.0,266238681.0
31561,2015,1,A,골목상권,1000913,1292.0,봉은사로29길,30.0,73.0,228086908.0
31562,2015,1,A,골목상권,1000912,2016.0,봉은사로109길,46.0,91.0,520929264.0
31563,2015,1,A,골목상권,1000911,878.0,도산대로89길,13.0,65.0,261760872.0
31564,2015,1,A,골목상권,1000910,753.0,도산대로81길,15.0,152.0,765928125.0
31565,2015,1,A,골목상권,1000909,1804.0,도산대로50길,21.0,78.0,293442407.0
31566,2015,1,A,골목상권,1000908,1205.0,도산대로38길,28.0,55.0,178370997.0
31567,2015,1,A,골목상권,1000907,1004.0,도산대로30길,14.0,65.0,184945759.0
31568,2015,1,A,골목상권,1000906,2209.0,도산대로23길,15.0,45.0,143746919.0
31569,2015,1,A,골목상권,1000905,1108.0,도산대로15길,18.0,56.0,185090657.0
31570,2015,1,A,골목상권,1000904,5900.0,도곡로37길,121.0,59.0,190294929.0
31571,2015,1,A,골목상권,1000903,3236.0,논현로8길,64.0,55.0,185713157.0
31572,2015,1,A,골목상권,1000902,1702.0,논현로63길,52.0,70.0,231211824.0
31573,2015,1,A,골목상권,1000901,639.0,NaN,NaN,NaN,NaN
31574,2015,1,A,골목상권,1000900,2503.0,논현로26길,23.0,66.0,232665125.0
31575,2015,1,A,골목상권,1000899,927.0,논현로159길,4.0,41.0,159395513.0
31576,2015,1,A,골목상권,1000898,1449.0,논현로139길,44.0,104.0,390221677.0
31577,2015,1,A,골목상권,1000897,1555.0,논현로123길,41.0,45.0,142401792.0
31578,2015,1,A,골목상권,1000896,2886.0,논현로115길,88.0,62.0,192047734.0
31579,2015,1,A,골목상권,1000895,1337.0,논현로10길,30.0,60.0,196408497.0
31580,2015,1,A,골목상권,1000894,2019.0,논현로106길,58.0,51.0,154835307.0
31581,2015,1,A,골목상권,1000893,2293.0,남부순환로365길,7.0,61.0,297078157.0
31582,2015,1,A,골목상권,1000891,1755.0,개포로28길,42.0,56.0,192780275.0
31583,2015,1,A,골목상권,1000890,2308.0,개포로20길,41.0,58.0,189550953.0
31584,2015,1,A,골목상권,1000889,2744.0,개포로17길,82.0,61.0,221742771.0
31585,2015,1,A,골목상권,1000888,1691.0,강남대로140길,13.0,77.0,361409096.0
31586,2015,1,A,골목상권,1000887,972.0,강남대로136길,37.0,153.0,501461630.0
31587,2015,1,A,골목상권,1000886,1534.0,강남대로118길,16.0,49.0,153569665.0
31588,2015,1,A,골목상권,1000885,2731.0,서초중앙로8길,17.0,103.0,385367817.0
31589,2015,1,A,골목상권,1000884,2052.0,방배중앙로21길,31.0,63.0,217799842.0
31590,2015,1,A,골목상권,1000883,1828.0,효령로72길,11.0,87.0,344397710.0
31591,2015,1,A,골목상권,1000882,1269.0,효령로34길,13.0,102.0,286714824.0
31592,2015,1,A,골목상권,1000881,1685.0,효령로31길,43.0,65.0,223422196.0
31593,2015,1,A,골목상권,1000880,4228.0,효령로23길,76.0,61.0,203039041.0
31594,2015,1,A,골목상권,1000879,3210.0,청두곶길,70.0,64.0,228909309.0
31595,2015,1,A,골목상권,1000878,5479.0,주흥길,72.0,50.0,167091049.0
31596,2015,1,A,골목상권,1000877,3836.0,주흥15길,43.0,45.0,168067695.0
31597,2015,1,A,골목상권,1000876,1551.0,언남길,34.0,56.0,204164827.0
31598,2015,1,A,골목상권,1000875,3591.0,신반포로45길,30.0,63.0,188294155.0
31599,2015,1,A,골목상권,1000874,5811.0,서초대로8길,55.0,63.0,289360935.0
31600,2015,1,A,골목상권,1000873,1080.0,서초대로64길,12.0,88.0,313810647.0
31601,2015,1,A,골목상권,1000872,3454.0,서초대로4길,70.0,62.0,253039333.0
31602,2015,1,A,골목상권,1000871,1243.0,서초대로25길,27.0,75.0,235320351.0
31603,2015,1,A,골목상권,1000870,2570.0,서초대로23길,39.0,68.0,251525611.0
31604,2015,1,A,골목상권,1000869,3733.0,서초대로15길,95.0,55.0,211408668.0
31605,2015,1,A,골목상권,1000868,2185.0,사평대로57길,20.0,48.0,173929593.0
31606,2015,1,A,골목상권,1000867,151.0,사평대로26길,5.0,136.0,500035714.0
31607,2015,1,A,골목상권,1000866,1428.0,사평대로22길,54.0,98.0,289342313.0
31608,2015,1,A,골목상권,1000865,1175.0,사임당로17길,19.0,78.0,238548140.0
31609,2015,1,A,골목상권,1000864,879.0,방배로42길,22.0,80.0,222753361.0
31610,2015,1,A,골목상권,1000863,1901.0,방배로35길,32.0,63.0,217319330.0
31611,2015,1,A,골목상권,1000862,1643.0,방배로18길,21.0,54.0,162571032.0
31612,2015,1,A,골목상권,1000861,798.0,반포대로9길,36.0,72.0,227145537.0
31613,2015,1,A,골목상권,1000860,2034.0,바우뫼로39길,27.0,77.0,263786687.0
31614,2015,1,A,골목상권,1000859,1269.0,마방로2길,37.0,60.0,227477316.0
31615,2015,1,A,골목상권,1000858,1032.0,방배천로4안길,36.0,55.0,198314225.0
31616,2015,1,A,골목상권,1000857,1644.0,동산로19길,40.0,53.0,190886493.0
31617,2015,1,A,골목상권,1000856,2870.0,동산로10길,77.0,67.0,240842568.0
31618,2015,1,A,골목상권,1000855,962.0,동광로39길,35.0,113.0,344342956.0
31619,2015,1,A,골목상권,1000854,3838.0,동광로1길,67.0,59.0,192422082.0
31620,2015,1,A,골목상권,1000853,1161.0,동광로12길,16.0,63.0,213544169.0
31621,2015,1,A,골목상권,1000852,3560.0,논현로27길,30.0,50.0,156865398.0
31622,2015,1,A,골목상권,1000851,2441.0,논현로1길,71.0,65.0,237986901.0
31623,2015,1,A,골목상권,1000850,1387.0,남부순환로339길,36.0,65.0,208761375.0
31624,2015,1,A,골목상권,1000849,1663.0,남부순환로325길,18.0,85.0,336403008.0
31625,2015,1,A,골목상권,1000848,1114.0,남부순환로317길,40.0,80.0,243988712.0
31626,2015,1,A,골목상권,1000847,1200.0,고무래로8길,12.0,125.0,416274556.0
31627,2015,1,A,골목상권,1000846,2190.0,강남대로8길,76.0,52.0,192148714.0
31628,2015,1,A,골목상권,1000845,3969.0,강남대로34길,57.0,57.0,179477231.0
31629,2015,1,A,골목상권,1000844,1416.0,강남대로23길,25.0,80.0,234264171.0
31630,2015,1,A,골목상권,1000843,3891.0,소담길,51.0,54.0,161251906.0
31631,2015,1,A,골목상권,1000842,444.0,원신길,8.0,56.0,126835821.0
31632,2015,1,A,골목상권,1000841,116.0,양지길,8.0,63.0,177371528.0
31633,2015,1,A,골목상권,1000840,586.0,양산길,3.0,46.0,109566903.0
31634,2015,1,A,골목상권,1000839,1961.0,호암로24길,4.0,43.0,78750000.0
31635,2015,1,A,골목상권,1000838,2275.0,호암로20길,17.0,58.0,95961885.0
31636,2015,1,A,골목상권,1000837,5695.0,행운길,48.0,52.0,99542641.0
31637,2015,1,A,골목상권,1000836,2011.0,행운1길,23.0,56.0,115568063.0
31638,2015,1,A,골목상권,1000835,3041.0,청림3길,22.0,55.0,112009732.0
31639,2015,1,A,골목상권,1000834,1427.0,청룡길,30.0,62.0,140753735.0
31640,2015,1,A,골목상권,1000833,1770.0,청룡8길,24.0,56.0,114958045.0
31641,2015,1,A,골목상권,1000832,3045.0,중앙길,33.0,59.0,122970608.0
31642,2015,1,A,골목상권,1000831,3448.0,조원중앙로2길,36.0,59.0,124030716.0
31643,2015,1,A,골목상권,1000830,1170.0,조원로18길,17.0,50.0,99777778.0
31644,2015,1,A,골목상권,1000829,1602.0,조원로10길,12.0,52.0,101514480.0
31645,2015,1,A,골목상권,1000828,1754.0,장군봉2길,24.0,65.0,143335667.0
31646,2015,1,A,골목상권,1000827,441.0,장군봉1길,19.0,65.0,171184211.0
31647,2015,1,A,골목상권,1000826,3178.0,인헌길,79.0,56.0,108698790.0
31648,2015,1,A,골목상권,1000825,1927.0,은천로25길,19.0,61.0,148528749.0
31649,2015,1,A,골목상권,1000824,3877.0,양녕로6길,55.0,57.0,108985177.0
31650,2015,1,A,골목상권,1000823,1351.0,신원로3길,19.0,53.0,112675226.0
31651,2015,1,A,골목상권,1000822,1851.0,신사로20길,8.0,39.0,99522595.0
31652,2015,1,A,골목상권,1000821,1813.0,신림로65길,5.0,27.0,78095163.0
31653,2015,1,A,골목상권,1000820,1982.0,신림로64길,3.0,48.0,90867725.0
31654,2015,1,A,골목상권,1000819,2212.0,신림로48길,38.0,47.0,80152808.0
31655,2015,1,A,골목상권,1000818,894.0,신림로38길,17.0,57.0,98754893.0
31656,2015,1,A,골목상권,1000817,2617.0,신림로28길,21.0,60.0,95454798.0
31657,2015,1,A,골목상권,1000816,2769.0,신림로11길,18.0,56.0,90818009.0
31658,2015,1,A,골목상권,1000815,2686.0,신림동길,24.0,48.0,103090734.0
31659,2015,1,A,골목상권,1000814,3085.0,승방길,63.0,75.0,195045075.0
31660,2015,1,A,골목상권,1000813,5246.0,서림7길,32.0,48.0,74282937.0
31661,2015,1,A,골목상권,1000812,3821.0,봉천로33길,31.0,60.0,138822324.0
31662,2015,1,A,골목상권,1000811,3505.0,봉천로13길,45.0,61.0,114842082.0
31663,2015,1,A,골목상권,1000810,2490.0,복은길,44.0,50.0,82993697.0
31664,2015,1,A,골목상권,1000809,1256.0,법원단지길,20.0,53.0,101128175.0
31665,2015,1,A,골목상권,1000808,4399.0,법원단지9길,127.0,49.0,91368529.0
31666,2015,1,A,골목상권,1000807,3998.0,미성5길,57.0,55.0,101217468.0
31667,2015,1,A,골목상권,1000806,1295.0,대학길,8.0,58.0,91034524.0
31668,2015,1,A,골목상권,1000805,1615.0,대학14길,14.0,46.0,86030645.0
31669,2015,1,A,골목상권,1000804,1639.0,당곡길,16.0,62.0,126738410.0
31670,2015,1,A,골목상권,1000803,1434.0,남현길,22.0,59.0,151026861.0
31671,2015,1,A,골목상권,1000802,1007.0,남현3길,10.0,59.0,172005047.0
31672,2015,1,A,골목상권,1000801,1909.0,남현2길,43.0,60.0,144252639.0
31673,2015,1,A,골목상권,1000800,1676.0,남부순환로248길,27.0,58.0,118541603.0
31674,2015,1,A,골목상권,1000799,1458.0,남부순환로234길,11.0,69.0,163096409.0
31675,2015,1,A,골목상권,1000798,2229.0,남부순환로172길,20.0,58.0,112797060.0
31676,2015,1,A,골목상권,1000797,2994.0,남부순환로161길,35.0,68.0,133722847.0
31677,2015,1,A,골목상권,1000796,2583.0,남부순환로151길,29.0,59.0,119814083.0
31678,2015,1,A,골목상권,1000795,3167.0,남부순환로142길,31.0,49.0,115612564.0
31679,2015,1,A,골목상권,1000794,1391.0,난향길,29.0,62.0,96977593.0
31680,2015,1,A,골목상권,1000793,2985.0,난우길,33.0,58.0,104585658.0
31681,2015,1,A,골목상권,1000792,1571.0,난곡로74길,9.0,41.0,78718109.0
31682,2015,1,A,골목상권,1000791,1694.0,난곡로34길,41.0,54.0,112326129.0
31683,2015,1,A,골목상권,1000790,2197.0,난곡로26길,27.0,52.0,90973127.0
31684,2015,1,A,골목상권,1000789,1882.0,난곡로24길,19.0,54.0,92713056.0
31685,2015,1,A,골목상권,1000788,3693.0,낙성대역길,88.0,55.0,104894076.0
31686,2015,1,A,골목상권,1000787,4041.0,국회단지길,146.0,56.0,92141690.0
31687,2015,1,A,골목상권,1000786,3303.0,구암길,69.0,54.0,123660108.0
31688,2015,1,A,골목상권,1000785,1792.0,관천로22길,51.0,53.0,104582685.0
31689,2015,1,A,골목상권,1000784,3872.0,관천로15길,38.0,57.0,119633995.0
31690,2015,1,A,골목상권,1000783,2083.0,관악로30길,2.0,91.0,259741825.0
31691,2015,1,A,골목상권,1000782,1544.0,관악로28길,4.0,74.0,183028489.0
31692,2015,1,A,골목상권,1000781,927.0,관악로14길,9.0,63.0,138764021.0
31693,2015,1,A,골목상권,1000780,2886.0,관악로10길,48.0,65.0,145221725.0
31694,2015,1,A,골목상권,1000779,1516.0,흑석로9길,19.0,72.0,218437577.0
31695,2015,1,A,골목상권,1000778,1384.0,흑석로13길,25.0,100.0,431791661.0
31696,2015,1,A,골목상권,1000777,771.0,장승배기로27길,5.0,55.0,208397619.0
31697,2015,1,A,골목상권,1000776,749.0,장승배기로19길,15.0,54.0,177659152.0
31698,2015,1,A,골목상권,1000775,353.0,장승배기로10길,2.0,78.0,210250000.0
31699,2015,1,A,골목상권,1000774,2227.0,여의대방로46길,8.0,68.0,252023788.0
31700,2015,1,A,골목상권,1000773,2430.0,여의대방로24길,33.0,60.0,141695514.0
31701,2015,1,A,골목상권,1000772,3456.0,여의대방로22카길,39.0,61.0,130218421.0
31702,2015,1,A,골목상권,1000771,2846.0,여의대방로22나길,20.0,61.0,139673375.0
31703,2015,1,A,골목상권,1000770,2241.0,여의대방로22길,25.0,56.0,120622357.0
31704,2015,1,A,골목상권,1000769,1108.0,양녕로26길,27.0,60.0,151006653.0
31705,2015,1,A,골목상권,1000768,6368.0,신대방길,22.0,41.0,110729187.0
31706,2015,1,A,골목상권,1000767,1049.0,성대로29길,26.0,56.0,112240457.0
31707,2015,1,A,골목상권,1000766,405.0,성대로1길,12.0,53.0,109070718.0
31708,2015,1,A,골목상권,1000765,274.0,서달로8가길,1.0,38.0,213866667.0
31709,2015,1,A,골목상권,1000764,123.0,서달로15길,2.0,62.0,201650000.0
31710,2015,1,A,골목상권,1000763,214.0,NaN,NaN,NaN,NaN
31711,2015,1,A,골목상권,1000762,1807.0,서달로10길,15.0,56.0,212001608.0
31712,2015,1,A,골목상권,1000761,2015.0,상도로62길,13.0,50.0,115069664.0
31713,2015,1,A,골목상권,1000760,3856.0,상도로61길,4.0,75.0,169828628.0
31714,2015,1,A,골목상권,1000759,3793.0,상도로47길,75.0,59.0,131500852.0
31715,2015,1,A,골목상권,1000758,1329.0,상도로37길,19.0,53.0,119942054.0
31716,2015,1,A,골목상권,1000757,3707.0,상도로15길,50.0,53.0,121620072.0
31717,2015,1,A,골목상권,1000756,2300.0,사당로8길,51.0,50.0,115571043.0
31718,2015,1,A,골목상권,1000755,828.0,사당로30길,5.0,60.0,161676667.0
31719,2015,1,A,골목상권,1000754,2016.0,사당로2차길,31.0,56.0,138578054.0
31720,2015,1,A,골목상권,1000753,4615.0,사당로29길,23.0,47.0,119234316.0
31721,2015,1,A,골목상권,1000752,2088.0,사당로26길,35.0,50.0,128027631.0
31722,2015,1,A,골목상권,1000751,2206.0,사당로23나길,14.0,57.0,152371627.0
31723,2015,1,A,골목상권,1000750,1833.0,사당로23길,12.0,65.0,185843233.0
31724,2015,1,A,골목상권,1000749,1805.0,사당로20길,29.0,47.0,132066069.0
31725,2015,1,A,골목상권,1000748,1596.0,사당로16길,40.0,49.0,121989357.0
31726,2015,1,A,골목상권,1000747,1408.0,사당로16가길,44.0,57.0,139566882.0
31727,2015,1,A,골목상권,1000746,4171.0,만양로8길,28.0,58.0,147941040.0
31728,2015,1,A,골목상권,1000745,1571.0,만양로14길,3.0,56.0,170654202.0
31729,2015,1,A,골목상권,1000744,2627.0,등용로14길,11.0,66.0,193892118.0
31730,2015,1,A,골목상권,1000743,2367.0,동작대로7길,37.0,51.0,133981233.0
31731,2015,1,A,골목상권,1000742,2898.0,동작대로35길,33.0,55.0,142158403.0
31732,2015,1,A,골목상권,1000741,3182.0,동작대로33길,26.0,52.0,134405046.0
31733,2015,1,A,골목상권,1000740,785.0,동작대로29길,3.0,75.0,242834722.0
31734,2015,1,A,골목상권,1000739,1313.0,동작대로17길,23.0,55.0,135524441.0
31735,2015,1,A,골목상권,1000738,4020.0,대방동2길,68.0,62.0,130417457.0
31736,2015,1,A,골목상권,1000737,4745.0,대방동27길,53.0,64.0,139661838.0
31737,2015,1,A,골목상권,1000736,1584.0,노량진로6길,48.0,54.0,172036379.0
31738,2015,1,A,골목상권,1000735,3050.0,국사봉길,60.0,60.0,130014772.0
31739,2015,1,A,골목상권,1000734,1651.0,국사봉2길,23.0,63.0,139044544.0
31740,2015,1,A,골목상권,1000733,2505.0,국사봉1길,35.0,62.0,130852566.0
31741,2015,1,A,골목상권,1000732,2054.0,영신로9길,37.0,53.0,114688782.0
31742,2015,1,A,골목상권,1000731,1028.0,영등포로84길,19.0,53.0,111901925.0
31743,2015,1,A,골목상권,1000730,1497.0,영등포로80길,15.0,60.0,127084815.0
31744,2015,1,A,골목상권,1000729,1281.0,영등포로62길,30.0,49.0,108248877.0
31745,2015,1,A,골목상권,1000728,894.0,영등포로35길,5.0,29.0,112192063.0
31746,2015,1,A,골목상권,1000727,2100.0,영등포로27길,6.0,36.0,82988326.0
31747,2015,1,A,골목상권,1000726,2353.0,영등포로25길,6.0,59.0,121319444.0
31748,2015,1,A,골목상권,1000725,2186.0,여의대방로61길,21.0,54.0,149884383.0
31749,2015,1,A,골목상권,1000724,2250.0,여의대방로43나길,6.0,70.0,192008544.0
31750,2015,1,A,골목상권,1000723,746.0,여의대방로39길,5.0,62.0,157113889.0
31751,2015,1,A,골목상권,1000722,1636.0,여의대방로35길,26.0,60.0,162088241.0
31752,2015,1,A,골목상권,1000721,2804.0,양평로28길,22.0,54.0,152208504.0
31753,2015,1,A,골목상권,1000720,945.0,양평로22라길,7.0,44.0,128026899.0
31754,2015,1,A,골목상권,1000719,3039.0,양평로19길,6.0,68.0,188170475.0
31755,2015,1,A,골목상권,1000718,2340.0,신길로60길,59.0,54.0,110226554.0
31756,2015,1,A,골목상권,1000717,2011.0,신길로42길,52.0,113.0,175959360.0
31757,2015,1,A,골목상권,1000716,3648.0,신길로42가길,29.0,50.0,130457392.0
31758,2015,1,A,골목상권,1000715,470.0,신길로39길,6.0,53.0,149448413.0
31759,2015,1,A,골목상권,1000714,1642.0,신길로17길,13.0,56.0,100809096.0
31760,2015,1,A,골목상권,1000713,1190.0,선유서로28길,5.0,66.0,212719030.0
